id,studentNumber,firstName,lastName,email,password,formationId 
1224,STU01224,Rachida,El Maachi,rachida.elmaachi1224@univ.dz,password123,10
1225,STU01225,Touria,Touimi,touria.touimi1225@univ.dz,password123,11
1226,STU01226,Yahya,El Omari,yahya.elomari1226@univ.dz,password123,12
1227,STU01227,Sami,Yaacoubi,sami.yaacoubi1227@univ.dz,password123,13
1228,STU01228,Soufiane,Ezzahiri,soufiane.ezzahiri1228@univ.dz,password123,14
1229,STU01229,Mustapha,Ouhssain,mustapha.ouhssain1229@univ.dz,password123,15
1230,STU01230,Nabil,Sefrioui,nabil.sefrioui1230@univ.dz,password123,16
1231,STU01231,Rachida,Prefsi,rachida.prefsi1231@univ.dz,password123,17
1232,STU01232,Achraf,Ouhssain,achraf.ouhssain1232@univ.dz,password123,18
1233,STU01233,Wijdan,Hassani,wijdan.hassani1233@univ.dz,password123,19
1234,STU01234,Fatima,Zeroual,fatima.zeroual1234@univ.dz,password123,20
1235,STU01235,Abdellah,Alaoui,abdellah.alaoui1235@univ.dz,password123,21
1236,STU01236,Brahim,Tazi,brahim.tazi1236@univ.dz,password123,22
1237,STU01237,Abir,Touimi,abir.touimi1237@univ.dz,password123,23
1238,STU01238,El Mehdi,Soussi,elmehdi.soussi1238@univ.dz,password123,24
1239,STU01239,Salma,Rachidi,salma.rachidi1239@univ.dz,password123,25
1240,STU01240,Fatiha,Bouhaj,fatiha.bouhaj1240@univ.dz,password123,26
1241,STU01241,Walid,Skalli,walid.skalli1241@univ.dz,password123,27
1242,STU01242,Salma,Bennani,salma.bennani1242@univ.dz,password123,28
1243,STU01243,Abir,Ziani,abir.ziani1243@univ.dz,password123,29
1244,STU01244,Ismail,Ennaji,ismail.ennaji1244@univ.dz,password123,30
1245,STU01245,Kamal,Lamrani,kamal.lamrani1245@univ.dz,password123,31
1246,STU01246,Tariq,Benjelloun,tariq.benjelloun1246@univ.dz,password123,32
1247,STU01247,Nassim,Yamani,nassim.yamani1247@univ.dz,password123,33
1248,STU01248,Jamal,Ismaili,jamal.ismaili1248@univ.dz,password123,34
1249,STU01249,Yahya,Naciri,yahya.naciri1249@univ.dz,password123,35
1250,STU01250,Oussama,Saadi,oussama.saadi1250@univ.dz,password123,36
1251,STU01251,Sami,Ibrahimi,sami.ibrahimi1251@univ.dz,password123,37
1252,STU01252,Fares,Meziane,fares.meziane1252@univ.dz,password123,38
1253,STU01253,Riad,Ezzahiri,riad.ezzahiri1253@univ.dz,password123,39
1254,STU01254,Btissam,Ouazzani,btissam.ouazzani1254@univ.dz,password123,40
1255,STU01255,Houda,Chami,houda.chami1255@univ.dz,password123,41
1256,STU01256,Sanaa,Bennani,sanaa.bennani1256@univ.dz,password123,42
1257,STU01257,Elias,Bekkali,elias.bekkali1257@univ.dz,password123,43
1258,STU01258,Abir,Hajji,abir.hajji1258@univ.dz,password123,44
1259,STU01259,Fadoua,Ouladali,fadoua.ouladali1259@univ.dz,password123,45
1260,STU01260,Rajae,El Ghazi,rajae.elghazi1260@univ.dz,password123,1
1261,STU01261,Bilal,El Hachimi,bilal.elhachimi1261@univ.dz,password123,2
1262,STU01262,Wafaa,Rhazi,wafaa.rhazi1262@univ.dz,password123,3
1263,STU01263,Dina,Qorchi,dina.qorchi1263@univ.dz,password123,4
1264,STU01264,Fatiha,Nejjar,fatiha.nejjar1264@univ.dz,password123,5
1265,STU01265,Ouafa,Chaoui,ouafa.chaoui1265@univ.dz,password123,6
1266,STU01266,Zahra,Tazi,zahra.tazi1266@univ.dz,password123,7
1267,STU01267,Moad,Lachgar,moad.lachgar1267@univ.dz,password123,8
1268,STU01268,Taha,Benjelloun,taha.benjelloun1268@univ.dz,password123,9
1269,STU01269,Aziz,Fikri,aziz.fikri1269@univ.dz,password123,10
1270,STU01270,Ahmed,Jouahri,ahmed.jouahri1270@univ.dz,password123,11
1271,STU01271,Zahra,El Amrani,zahra.elamrani1271@univ.dz,password123,12
1272,STU01272,Khalid,Haddad,khalid.haddad1272@univ.dz,password123,13
1273,STU01273,Fatiha,El Kadiri,fatiha.elkadiri1273@univ.dz,password123,14
1274,STU01274,Mounir,Yamani,mounir.yamani1274@univ.dz,password123,15
1275,STU01275,Jamal,Bennani,jamal.bennani1275@univ.dz,password123,16
1276,STU01276,Ismail,Berrada,ismail.berrada1276@univ.dz,password123,17
1277,STU01277,Abir,Oukacha,abir.oukacha1277@univ.dz,password123,18
1278,STU01278,Hafid,Lahlou,hafid.lahlou1278@univ.dz,password123,19
1279,STU01279,Zainab,Benabdallah,zainab.benabdallah1279@univ.dz,password123,20
1280,STU01280,Layla,Raissouni,layla.raissouni1280@univ.dz,password123,21
1281,STU01281,Wijdan,Idrissi,wijdan.idrissi1281@univ.dz,password123,22
1282,STU01282,Hakim,Chraibi,hakim.chraibi1282@univ.dz,password123,23
1283,STU01283,Soufiane,Wahbi,soufiane.wahbi1283@univ.dz,password123,24
1284,STU01284,Dounia,El Amrani,dounia.elamrani1284@univ.dz,password123,25
1285,STU01285,Omar,Ibrahimi,omar.ibrahimi1285@univ.dz,password123,26
1286,STU01286,Naima,Tahiri,naima.tahiri1286@univ.dz,password123,27
1287,STU01287,Brahim,Amiri,brahim.amiri1287@univ.dz,password123,28
1288,STU01288,Jalal,Hassani,jalal.hassani1288@univ.dz,password123,29
1289,STU01289,Othmane,Jermoumi,othmane.jermoumi1289@univ.dz,password123,30
1290,STU01290,Btissam,Rachidi,btissam.rachidi1290@univ.dz,password123,31
1291,STU01291,Said,El Ghazi,said.elghazi1291@univ.dz,password123,32
1292,STU01292,Mustapha,Benjelloun,mustapha.benjelloun1292@univ.dz,password123,33
1293,STU01293,Yousra,Ismaili,yousra.ismaili1293@univ.dz,password123,34
1294,STU01294,Jamal,Faouzi,jamal.faouzi1294@univ.dz,password123,35
1295,STU01295,Nabil,Benkirane,nabil.benkirane1295@univ.dz,password123,36
1296,STU01296,Dounia,Belkadi,dounia.belkadi1296@univ.dz,password123,37
1297,STU01297,Omar,Makhloufi,omar.makhloufi1297@univ.dz,password123,38
1298,STU01298,Houda,Jaidi,houda.jaidi1298@univ.dz,password123,39
1299,STU01299,Bilal,Chami,bilal.chami1299@univ.dz,password123,40
1300,STU01300,Mounir,Soussi,mounir.soussi1300@univ.dz,password123,41
1301,STU01301,Salma,Hamidi,salma.hamidi1301@univ.dz,password123,42
1302,STU01302,Khadija,Ibrahimi,khadija.ibrahimi1302@univ.dz,password123,43
1303,STU01303,Rachida,Ghannam,rachida.ghannam1303@univ.dz,password123,44
1304,STU01304,Wijdan,Amiri,wijdan.amiri1304@univ.dz,password123,45
1305,STU01305,Samir,Zerhouni,samir.zerhouni1305@univ.dz,password123,1
1306,STU01306,Wafaa,Oulhaj,wafaa.oulhaj1306@univ.dz,password123,2
1307,STU01307,Fatiha,Yaacoubi,fatiha.yaacoubi1307@univ.dz,password123,3
1308,STU01308,Bassam,Abouzaid,bassam.abouzaid1308@univ.dz,password123,4
1309,STU01309,Youssef,Abouzaid,youssef.abouzaid1309@univ.dz,password123,5
1310,STU01310,Lahcen,Mouline,lahcen.mouline1310@univ.dz,password123,6
1311,STU01311,Abderrahim,Ouhssain,abderrahim.ouhssain1311@univ.dz,password123,7
1312,STU01312,Marouane,Wahbi,marouane.wahbi1312@univ.dz,password123,8
1313,STU01313,Malika,Nejjar,malika.nejjar1313@univ.dz,password123,9
1314,STU01314,Fares,Ouladali,fares.ouladali1314@univ.dz,password123,10
1315,STU01315,Kawtar,Chaoui,kawtar.chaoui1315@univ.dz,password123,11
1316,STU01316,El Mehdi,Benjelloun,elmehdi.benjelloun1316@univ.dz,password123,12
1317,STU01317,Omar,Mernissi,omar.mernissi1317@univ.dz,password123,13
1318,STU01318,Malika,Lahlou,malika.lahlou1318@univ.dz,password123,14
1319,STU01319,Safae,Bouazzaoui,safae.bouazzaoui1319@univ.dz,password123,15
1320,STU01320,Hajar,El Amrani,hajar.elamrani1320@univ.dz,password123,16
1321,STU01321,Zainab,Prefsi,zainab.prefsi1321@univ.dz,password123,17
1322,STU01322,Mustapha,Oulhaj,mustapha.oulhaj1322@univ.dz,password123,18
1323,STU01323,Radouane,Jouahri,radouane.jouahri1323@univ.dz,password123,19
1324,STU01324,Fadoua,Laaroussi,fadoua.laaroussi1324@univ.dz,password123,20
1325,STU01325,Hassan,Mouline,hassan.mouline1325@univ.dz,password123,21
1326,STU01326,Naima,Chami,naima.chami1326@univ.dz,password123,22
1327,STU01327,Kawtar,Bensaid,kawtar.bensaid1327@univ.dz,password123,23
1328,STU01328,Abdelaziz,Amiri,abdelaziz.amiri1328@univ.dz,password123,24
1329,STU01329,Fares,Lamrani,fares.lamrani1329@univ.dz,password123,25
1330,STU01330,Ghali,Wahbi,ghali.wahbi1330@univ.dz,password123,26
1331,STU01331,Soukaina,Dahbi,soukaina.dahbi1331@univ.dz,password123,27
1332,STU01332,Mehdi,Touimi,mehdi.touimi1332@univ.dz,password123,28
1333,STU01333,Mehdi,Bouhaj,mehdi.bouhaj1333@univ.dz,password123,29
1334,STU01334,Aziz,Bekkali,aziz.bekkali1334@univ.dz,password123,30
1335,STU01335,Amina,Ibrahimi,amina.ibrahimi1335@univ.dz,password123,31
1336,STU01336,Malika,Rhazi,malika.rhazi1336@univ.dz,password123,32
1337,STU01337,Walid,Raissouni,walid.raissouni1337@univ.dz,password123,33
1338,STU01338,Jamila,Yaacoubi,jamila.yaacoubi1338@univ.dz,password123,34
1339,STU01339,Imad,El Idrissi,imad.elidrissi1339@univ.dz,password123,35
1340,STU01340,Fadoua,Laaroussi,fadoua.laaroussi1340@univ.dz,password123,36
1341,STU01341,Wafaa,Filali,wafaa.filali1341@univ.dz,password123,37
1342,STU01342,Noureddine,Naciri,noureddine.naciri1342@univ.dz,password123,38
1343,STU01343,Manal,Mouline,manal.mouline1343@univ.dz,password123,39
1344,STU01344,Youssef,El Omari,youssef.elomari1344@univ.dz,password123,40
1345,STU01345,Dina,Khaldi,dina.khaldi1345@univ.dz,password123,41
1346,STU01346,Houda,El Harrak,houda.elharrak1346@univ.dz,password123,42
1347,STU01347,Chafik,Idrissi,chafik.idrissi1347@univ.dz,password123,43
1348,STU01348,Rachid,Chraibi,rachid.chraibi1348@univ.dz,password123,44
1349,STU01349,Hicham,Wahbi,hicham.wahbi1349@univ.dz,password123,45
1350,STU01350,Fayçal,Mansouri,fayçal.mansouri1350@univ.dz,password123,1
1351,STU01351,Othmane,El Hachimi,othmane.elhachimi1351@univ.dz,password123,2
1352,STU01352,Chaima,Hassani,chaima.hassani1352@univ.dz,password123,3
1353,STU01353,Chaimae,Bekkali,chaimae.bekkali1353@univ.dz,password123,4
1354,STU01354,Taha,Mansouri,taha.mansouri1354@univ.dz,password123,5
1355,STU01355,Dina,Lamrani,dina.lamrani1355@univ.dz,password123,6
1356,STU01356,Rajae,Skalli,rajae.skalli1356@univ.dz,password123,7
1357,STU01357,Malika,El Moussaoui,malika.elmoussaoui1357@univ.dz,password123,8
1358,STU01358,Khadija,Amiri,khadija.amiri1358@univ.dz,password123,9
1359,STU01359,Omar,El Ghazi,omar.elghazi1359@univ.dz,password123,10
1360,STU01360,Rajae,Makhloufi,rajae.makhloufi1360@univ.dz,password123,11
1361,STU01361,Nassim,Jermoumi,nassim.jermoumi1361@univ.dz,password123,12
1362,STU01362,Moad,Machkour,moad.machkour1362@univ.dz,password123,13
1363,STU01363,Zouhair,Errachidi,zouhair.errachidi1363@univ.dz,password123,14
1364,STU01364,Chadi,Jaidi,chadi.jaidi1364@univ.dz,password123,15
1365,STU01365,Mariam,Bouzid,mariam.bouzid1365@univ.dz,password123,16
1366,STU01366,Marouane,Makhloufi,marouane.makhloufi1366@univ.dz,password123,17
1367,STU01367,Ahmed,Lamrani,ahmed.lamrani1367@univ.dz,password123,18
1368,STU01368,Btissam,El Ghazi,btissam.elghazi1368@univ.dz,password123,19
1369,STU01369,Zainab,Bennani,zainab.bennani1369@univ.dz,password123,20
1370,STU01370,Salma,Naji,salma.naji1370@univ.dz,password123,21
1371,STU01371,Abdellah,Raissouni,abdellah.raissouni1371@univ.dz,password123,22
1372,STU01372,Abdelaziz,Lachgar,abdelaziz.lachgar1372@univ.dz,password123,23
1373,STU01373,Rajae,Filali,rajae.filali1373@univ.dz,password123,24
1374,STU01374,Layla,Yamani,layla.yamani1374@univ.dz,password123,25
1375,STU01375,Meryem,Tadlaoui,meryem.tadlaoui1375@univ.dz,password123,26
1376,STU01376,Zineb,Bouhaj,zineb.bouhaj1376@univ.dz,password123,27
1377,STU01377,Walid,Bensaid,walid.bensaid1377@univ.dz,password123,28
1378,STU01378,Oumaima,Lamrani,oumaima.lamrani1378@univ.dz,password123,29
1379,STU01379,Abir,Belkadi,abir.belkadi1379@univ.dz,password123,30
1380,STU01380,Abderrahim,Kettani,abderrahim.kettani1380@univ.dz,password123,31
1381,STU01381,Sara,Ziani,sara.ziani1381@univ.dz,password123,32
1382,STU01382,Sami,Saadi,sami.saadi1382@univ.dz,password123,33
1383,STU01383,Fares,Chraibi,fares.chraibi1383@univ.dz,password123,34
1384,STU01384,Latifa,Laroui,latifa.laroui1384@univ.dz,password123,35
1385,STU01385,Dounia,Amiri,dounia.amiri1385@univ.dz,password123,36
1386,STU01386,Mounir,Lahlou,mounir.lahlou1386@univ.dz,password123,37
1387,STU01387,Khadija,Idrissi,khadija.idrissi1387@univ.dz,password123,38
1388,STU01388,Wafaa,El Kadiri,wafaa.elkadiri1388@univ.dz,password123,39
1389,STU01389,Reda,Errachidi,reda.errachidi1389@univ.dz,password123,40
1390,STU01390,Rajae,Zerhouni,rajae.zerhouni1390@univ.dz,password123,41
1391,STU01391,Ghazi,Touimi,ghazi.touimi1391@univ.dz,password123,42
1392,STU01392,Siham,Raissouni,siham.raissouni1392@univ.dz,password123,43
1393,STU01393,Wafaa,Qadiri,wafaa.qadiri1393@univ.dz,password123,44
1394,STU01394,Safae,Benjelloun,safae.benjelloun1394@univ.dz,password123,45
1395,STU01395,Dounia,Rahmani,dounia.rahmani1395@univ.dz,password123,1
1396,STU01396,Oumayma,El Fassi,oumayma.elfassi1396@univ.dz,password123,2
1397,STU01397,Brahim,Berrada,brahim.berrada1397@univ.dz,password123,3
1398,STU01398,Wijdan,Makhloufi,wijdan.makhloufi1398@univ.dz,password123,4
1399,STU01399,Walid,Bensaid,walid.bensaid1399@univ.dz,password123,5
1400,STU01400,Ghali,Prefsi,ghali.prefsi1400@univ.dz,password123,6
1401,STU01401,Wafaa,Jazouli,wafaa.jazouli1401@univ.dz,password123,7
1402,STU01402,Abderrahim,Bekkali,abderrahim.bekkali1402@univ.dz,password123,8
1403,STU01403,Kawtar,Yaacoubi,kawtar.yaacoubi1403@univ.dz,password123,9
1404,STU01404,Asmae,Ouhssain,asmae.ouhssain1404@univ.dz,password123,10
1405,STU01405,Touria,Machkour,touria.machkour1405@univ.dz,password123,11
1406,STU01406,Mounir,Jouahri,mounir.jouahri1406@univ.dz,password123,12
1407,STU01407,Rachid,Zaidi,rachid.zaidi1407@univ.dz,password123,13
1408,STU01408,Lamrani,Bouhaj,lamrani.bouhaj1408@univ.dz,password123,14
1409,STU01409,Saida,El Fassi,saida.elfassi1409@univ.dz,password123,15
1410,STU01410,Chaima,Yaacoubi,chaima.yaacoubi1410@univ.dz,password123,16
1411,STU01411,Yasmine,Bouhaj,yasmine.bouhaj1411@univ.dz,password123,17
1412,STU01412,Anass,Alaoui,anass.alaoui1412@univ.dz,password123,18
1413,STU01413,Amina,Benabdallah,amina.benabdallah1413@univ.dz,password123,19
1414,STU01414,Latifa,Chami,latifa.chami1414@univ.dz,password123,20
1415,STU01415,Ikram,Oulhaj,ikram.oulhaj1415@univ.dz,password123,21
1416,STU01416,Lina,Chami,lina.chami1416@univ.dz,password123,22
1417,STU01417,Abderrahim,Bouzid,abderrahim.bouzid1417@univ.dz,password123,23
1418,STU01418,Hamza,El Ghazi,hamza.elghazi1418@univ.dz,password123,24
1419,STU01419,Tarik,Ghannam,tarik.ghannam1419@univ.dz,password123,25
1420,STU01420,Manal,El Hachimi,manal.elhachimi1420@univ.dz,password123,26
1421,STU01421,Zainab,Skalli,zainab.skalli1421@univ.dz,password123,27
1422,STU01422,Btissam,Zaki,btissam.zaki1422@univ.dz,password123,28
1423,STU01423,Abdelkader,El Maachi,abdelkader.elmaachi1423@univ.dz,password123,29
1424,STU01424,Asmae,Bachiri,asmae.bachiri1424@univ.dz,password123,30
1425,STU01425,Bassam,Faouzi,bassam.faouzi1425@univ.dz,password123,31
1426,STU01426,Abdelaziz,Bekkali,abdelaziz.bekkali1426@univ.dz,password123,32
1427,STU01427,Sanaa,Sefrioui,sanaa.sefrioui1427@univ.dz,password123,33
1428,STU01428,Ahmed,El Maachi,ahmed.elmaachi1428@univ.dz,password123,34
1429,STU01429,Elias,Ouazzani,elias.ouazzani1429@univ.dz,password123,35
1430,STU01430,Zineb,Benabdallah,zineb.benabdallah1430@univ.dz,password123,36
1431,STU01431,Nabil,Oukacha,nabil.oukacha1431@univ.dz,password123,37
1432,STU01432,Naima,Bouzid,naima.bouzid1432@univ.dz,password123,38
1433,STU01433,Latifa,Tazi,latifa.tazi1433@univ.dz,password123,39
1434,STU01434,Rajae,Qorchi,rajae.qorchi1434@univ.dz,password123,40
1435,STU01435,Reda,Jazouli,reda.jazouli1435@univ.dz,password123,41
1436,STU01436,Malika,Errachidi,malika.errachidi1436@univ.dz,password123,42
1437,STU01437,Adnane,El Amrani,adnane.elamrani1437@univ.dz,password123,43
1438,STU01438,Zainab,Ennaji,zainab.ennaji1438@univ.dz,password123,44
1439,STU01439,Amina,Qadiri,amina.qadiri1439@univ.dz,password123,45
1440,STU01440,Dina,Rhazi,dina.rhazi1440@univ.dz,password123,1
1441,STU01441,Ikram,Lachgar,ikram.lachgar1441@univ.dz,password123,2
1442,STU01442,Idriss,Raji,idriss.raji1442@univ.dz,password123,3
1443,STU01443,Kawtar,Meziane,kawtar.meziane1443@univ.dz,password123,4
1444,STU01444,Karima,Ouhssain,karima.ouhssain1444@univ.dz,password123,5
1445,STU01445,Chakib,Jouahri,chakib.jouahri1445@univ.dz,password123,6
1446,STU01446,Fatima,El Fassi,fatima.elfassi1446@univ.dz,password123,7
1447,STU01447,Taha,El Amrani,taha.elamrani1447@univ.dz,password123,8
1448,STU01448,Samir,Ibrahimi,samir.ibrahimi1448@univ.dz,password123,9
1449,STU01449,Hassan,Jaidi,hassan.jaidi1449@univ.dz,password123,10
1450,STU01450,Ghizlane,Raji,ghizlane.raji1450@univ.dz,password123,11
1451,STU01451,Nadia,Oukacha,nadia.oukacha1451@univ.dz,password123,12
1452,STU01452,Rachid,Laaroussi,rachid.laaroussi1452@univ.dz,password123,13
1453,STU01453,Meryem,Touimi,meryem.touimi1453@univ.dz,password123,14
1454,STU01454,Khalid,Laaroussi,khalid.laaroussi1454@univ.dz,password123,15
1455,STU01455,Lina,El Amrani,lina.elamrani1455@univ.dz,password123,16
1456,STU01456,Tarik,Ezzahiri,tarik.ezzahiri1456@univ.dz,password123,17
1457,STU01457,Wijdan,Jaidi,wijdan.jaidi1457@univ.dz,password123,18
1458,STU01458,Aicha,Jermoumi,aicha.jermoumi1458@univ.dz,password123,19
1459,STU01459,Lina,Yamani,lina.yamani1459@univ.dz,password123,20
1460,STU01460,Fatima,Prefsi,fatima.prefsi1460@univ.dz,password123,21
1461,STU01461,Latifa,Jermoumi,latifa.jermoumi1461@univ.dz,password123,22
1462,STU01462,Ismail,Bennani,ismail.bennani1462@univ.dz,password123,23
1463,STU01463,Ismail,Jaidi,ismail.jaidi1463@univ.dz,password123,24
1464,STU01464,Jaouad,Bensaid,jaouad.bensaid1464@univ.dz,password123,25
1465,STU01465,Ghali,Saadi,ghali.saadi1465@univ.dz,password123,26
1466,STU01466,Riad,Jouahri,riad.jouahri1466@univ.dz,password123,27
1467,STU01467,Ilham,Doukkali,ilham.doukkali1467@univ.dz,password123,28
1468,STU01468,Younes,Kettani,younes.kettani1468@univ.dz,password123,29
1469,STU01469,Said,El Omari,said.elomari1469@univ.dz,password123,30
1470,STU01470,Noureddine,Jouahri,noureddine.jouahri1470@univ.dz,password123,31
1471,STU01471,Siham,Oulhaj,siham.oulhaj1471@univ.dz,password123,32
1472,STU01472,Amina,El Idrissi,amina.elidrissi1472@univ.dz,password123,33
1473,STU01473,Anass,Bachiri,anass.bachiri1473@univ.dz,password123,34
1474,STU01474,Omar,El Idrissi,omar.elidrissi1474@univ.dz,password123,35
1475,STU01475,Salim,Bensaid,salim.bensaid1475@univ.dz,password123,36
1476,STU01476,Zahra,Ismaili,zahra.ismaili1476@univ.dz,password123,37
1477,STU01477,Ouafa,Kettani,ouafa.kettani1477@univ.dz,password123,38
1478,STU01478,Sanaa,Naciri,sanaa.naciri1478@univ.dz,password123,39
1479,STU01479,Mehdi,Berrada,mehdi.berrada1479@univ.dz,password123,40
1480,STU01480,Yahya,Chaoui,yahya.chaoui1480@univ.dz,password123,41
1481,STU01481,Fadoua,Laroui,fadoua.laroui1481@univ.dz,password123,42
1482,STU01482,Driss,Ezzahiri,driss.ezzahiri1482@univ.dz,password123,43
1483,STU01483,Aicha,Hassani,aicha.hassani1483@univ.dz,password123,44
1484,STU01484,Rachida,El Amrani,rachida.elamrani1484@univ.dz,password123,45
1485,STU01485,Ghizlane,Chaoui,ghizlane.chaoui1485@univ.dz,password123,1
1486,STU01486,Youssef,Bouazzaoui,youssef.bouazzaoui1486@univ.dz,password123,2
1487,STU01487,Wijdan,El Harrak,wijdan.elharrak1487@univ.dz,password123,3
1488,STU01488,Marouane,Laroui,marouane.laroui1488@univ.dz,password123,4
1489,STU01489,Kais,Meziane,kais.meziane1489@univ.dz,password123,5
1490,STU01490,Zahra,El Hachimi,zahra.elhachimi1490@univ.dz,password123,6
1491,STU01491,Salim,El Moussaoui,salim.elmoussaoui1491@univ.dz,password123,7
1492,STU01492,Abdelaziz,Zerhouni,abdelaziz.zerhouni1492@univ.dz,password123,8
1493,STU01493,Sara,El Hachimi,sara.elhachimi1493@univ.dz,password123,9
1494,STU01494,Loubna,El Maachi,loubna.elmaachi1494@univ.dz,password123,10
1495,STU01495,Hassan,Wahbi,hassan.wahbi1495@univ.dz,password123,11
1496,STU01496,Abderrahim,Chaoui,abderrahim.chaoui1496@univ.dz,password123,12
1497,STU01497,Jamal,Jazouli,jamal.jazouli1497@univ.dz,password123,13
1498,STU01498,Brahim,Chami,brahim.chami1498@univ.dz,password123,14
1499,STU01499,Malika,Tahiri,malika.tahiri1499@univ.dz,password123,15
1500,STU01500,Ilham,Touimi,ilham.touimi1500@univ.dz,password123,16
1501,STU01501,Rachida,Jermoumi,rachida.jermoumi1501@univ.dz,password123,17
1502,STU01502,Amina,Ghannam,amina.ghannam1502@univ.dz,password123,18
1503,STU01503,Othmane,Benkirane,othmane.benkirane1503@univ.dz,password123,19
1504,STU01504,Moad,Errachidi,moad.errachidi1504@univ.dz,password123,20
1505,STU01505,Ayoub,Sefrioui,ayoub.sefrioui1505@univ.dz,password123,21
1506,STU01506,Zakaria,Nejjar,zakaria.nejjar1506@univ.dz,password123,22
1507,STU01507,Amine,Laroui,amine.laroui1507@univ.dz,password123,23
1508,STU01508,Driss,Jazouli,driss.jazouli1508@univ.dz,password123,24
1509,STU01509,Abdelkader,Laroui,abdelkader.laroui1509@univ.dz,password123,25
1510,STU01510,Ikram,Laaroussi,ikram.laaroussi1510@univ.dz,password123,26
1511,STU01511,Salim,Chraibi,salim.chraibi1511@univ.dz,password123,27
1512,STU01512,Safae,Oukacha,safae.oukacha1512@univ.dz,password123,28
1513,STU01513,Hakim,Hamidi,hakim.hamidi1513@univ.dz,password123,29
